RestaurantID,Name,Address,Time,Price
997,Miến Trộn Thập Cẩm & Ăn Vặt Bông Mewww,"Số Nhà 17, Ngách 144, Ngõ 250/80 Phan Trọng Tuệ, Thanh Trì, Hà Nội",,
998,Delicious Pizza - Fast Food & Bún Trộn,"149A Bạch Đằng, P. Chương Dương Độ, Hoàn Kiếm, Hà Nội",,
999,Nem Nướng Nha Trang - 2T - Trung Hòa,"Số 2, ngõ 154 Trần Duy Hưng, Cầu Giấy, Hà Nội",,
1000,"Tiệm Ăn N.01 - Đồ Ăn Hàn Quốc, Mỳ Trộn Các Loại & Mỳ Chua Cay","Số 5 ngách 30 ngõ 162b Tôn Đức Thắng, P. Hàng Bột, Đống Đa, Hà Nội",,
1001,Bánh Mì КЕВВР TORKI - Phúc Diễn,"195 Phúc Diễn, Nam Từ Liêm, Hà Nội",,
1002,Tiệm Tốc - Đồ Ăn Hàn Quốc Và Cơm Trộn - Sông Nhuệ,"197B Sông Nhuệ, P. Đức Thắng, Bắc Từ Liêm, Hà Nội",,
1003,"HANSIK SARANG - Gà Rán, Kimbap & Tokbokki","45 Đường Giải Phóng, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",,
1004,Tiệm Gà Rán ChiPi - Hồ Tùng Mậu,"Số 30 Ngõ 199 Hồ Tùng Mậu, P. Cầu Diễn, Nam Từ Liêm, Hà Nội",,
1005,Dương - Cơm Tấm Sài Gòn,"3 Ngõ 6 Ao Sen, P. Mộ Lao, Hà Đông, Hà Nội",,
1006,Ốc Bà Điền - Bún Ốc & Lẩu Ốc - 33 Sài Đồng,"33 Sài Đồng, P. Sài Đồng, Long Biên, Hà Nội",,
1007,Đệ Nhất Cơm Rang & Mỳ Xào - Lẩu Thái Tomyum - Thái Hà,"218 B1 Ngõ 364 Thái Hà, P. Trung Liệt, Đống Đa, Hà Nội",,
1008,"Coy's Kitchen - Cơm Đảo Gà Nướng, Chân Gà & Ăn Vặt Online - Bà Triệu","Ngõ Hoa Niên, 56 Bà Triệu, P. Hàng Bài, Hoàn Kiếm, Hà Nội",,
1009,IVinaHub Cafe Workshop - 252B Âu Cơ,"252B Âu Cơ, Tây Hồ, Hà Nội",,
1010,Quán Cơm 35k - Tôn Đức Thắng,"Số 20 Ngõ Thịnh Hào 1, Tôn Đức Thắng, P. Hàng Bột, Đống Đa, Hà Nội",,
1011,Bún Đậu Làng Mơ Bonbon - Hà Trì,"No35 LK21 Hà Trì, P. Hà Cầu, Hà Đông, Hà Nội",,
1012,"Panana Korea - Lẩu, Mỳ Cay & Trà Sữa - Shop Online","114, Phố Trung Tựu , Bắc Từ Liêm, Hà Nội",,
1013,Panda Food - Mỳ Trộn & Đồ Ăn Vặt - Đức Giang,"20 Ngách 99/47 Đức Giang (Cửa Hàng Tạp Hoá Bình Hạnh), P. Thượng Thanh, Long Biên, Hà Nội",,
1014,Bánh Mì Khói - 320 Mỹ Đình,"320 Mỹ Đình, Nam Từ Liêm, Hà Nội",,
1015,Bún Chả & Nem Cua Bể - Yên Hòa,"67 Yên Hòa, P. Yên Hòa, Cầu Giấy, Hà Nội",,
1016,"Tiến Trang - Xoài, Cóc & Đồ Ăn Vặt - Shop Online","Số 4 Ngách 77 Ngõ 260 Cầu Giấy, Cầu Giấy, Hà Nội",,
1017,Cơm Thố - Dương Nội,"C07- 39 Geleximco Lê Trọng Tấn, Hà Đông, Hà Nội",,
1018,Tiến Vịt - Vịt Nướng - Minh Khai,"134D, Ngõ 254 Minh Khai, P. Mai Động, Hoàng Mai, Hà Nội",,
1019,Bánh Canh & Cua Cà Mau - Văn Quán,"Chung Cư CT2 Viện 103, P. Văn Quán, Hà Đông, Hà Nội",,
1020,"Phở Lành - Phở, Cơm, Lẩu Gà - KĐT Terra An Hưng","Số nhà V7, B05 KĐT Terra An Hưng, P. La Khê, Hà Đông, Hà Nội",,
1021,Gumbok Gà Rán Hàn Quốc - Vũ Phạm Hàm,"102 Vũ Phạm Hàm, P. Yên Hòa, Cầu Giấy, Hà Nội",,
1022,Vịt Quay Tài Vinh - Dương Quảng Hàm,"61 Dương Quảng Hàm, P. Quan Hoa, Cầu Giấy, Hà Nội",,
1023,"MiNi Food - Mì Trộn Indomie, Mì Cay & Đồ Ăn Vặt - Trâu Quỳ","Số 3 Ngõ 52 Đường Trâu Quỳ, TT. Trâu Quỳ, Gia Lâm, Hà Nội",,
1024,Bếp Nhà Sữa - Đồ Ăn Hàn Quốc - Mễ Trì Hạ,"Số 22 Ngách 59/130 Mễ Trì Hạ, P. Mễ Trì, Nam Từ Liêm, Hà Nội",,
1025,Neko Takoyaki - Bánh Bạch Tuộc - Lê Văn Hiến,"Đối Diện 87 Lê Văn Hiến, P. Đức Thắng, Bắc Từ Liêm, Hà Nội",,
1026,Xôi Bà Hiền - Xôi Thịt Nóng - Minh Khai,"25 Ngõ 622 Minh Khai, Hai Bà Trưng, Hà Nội",,
1027,Chân Gà Sả Tắc - Bếp Nhà 35 - Láng Hạ,"Số Nhà 35, Ngách 8, Ngõ 105 Láng Hạ, Đống Đa, Hà Nội",,
1028,Đỗ Đạo Đức - Quán Cơm Và Nước Ép - Lệnh Cư,"37 Hẻm 17 Ngách 22 Ngõ Lệnh Cư, Đống Đa, Hà Nội",,
1029,Tiệm Cơm Phong Thành Quán,"Nhà I Số 106B Khu Tập Thể Vĩnh Phúc, P.Vĩnh Phúc, Ba Đình, Hà Nội",,
1030,"Bé Mina Food - Bánh Gà, Nem Chua Rán & Xiên Ăn Vặt - Shop Online","Số 1 Ngõ 161 Hoa Lâm, P. Việt Hưng, Long Biên, Hà Nội",,
1031,Bánh Tráng Trộn Hồng Quân & Đồ Ăn Vặt - Nguyễn Khuyến,"96 Nguyễn Khuyến, P. Văn Miếu, Đống Đa, Hà Nội",,
1032,Cô Hương - Bánh Đa Trộn - Ngọc Hà,"Số 3 Ngõ 21 Ngọc Hà, Ba Đình, Hà Nội",,
1033,Bánh Mì Phố - Láng Hạ,"109 Láng Hạ, Bên Trong Cửa Hàng Bit Tết 3 Hòe Nhai, P. Láng Hạ, Đống Đa, Hà Nội",,
1034,"King Kong Quán - Lẩu Ly, Mì Trộn & Thế Giới Đồ Ăn Vặt - Phúc Lợi","29 Ngõ 193 Tổ 3 Phúc Lợi, P. Phúc Lợi, Long Biên, Hà Nội",,
1035,Mì Gà Tần & Chân Gà Lắc - Quán Ăn Đêm Sen - Láng,"Số 2 Ngõ 942 Đường Láng, P. Láng Thượng, Đống Đa, Hà Nội",,
1036,"Mẹ Miu - Gà Rán, Khoai Lắc & Trà Sữa - Trần Quốc Hoàn","199 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
1037,"Bún Đậu Mẹt, Cơm Ngon & Nem Tươi Hải Phòng - Tân Khai","Số 7 Ngõ 150 Tân Khai, P. Vĩnh Hưng, Hoàng Mai, Hà Nội",,
1038,Lẩu Nấm Hoàng Gia - Sushi - CT5 Sông Đà,"Toà nhà CT5 Sông Đà, KĐT Mỹ Đình, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,
1039,Mỳ Tống - Mỳ Vịt Quay Quảng Đông - Doãn Kế Thiện,"Số 44 Doãn Kế Thiện, P. Mai Dịch, Cầu Giấy, Hà Nội",,
1040,Dì Cẩm - Bún Thịt Nướng Hội An - Doãn Kế Thiện,"44 Doãn Kế Thiện, P. Mai Dịch, Cầu Giấy, Hà Nội",,
1041,Oishii - Cơm Bò Quốc Dân Nhật Bản - Minh Khai,"461 Minh Khai, P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",,
1042,Bún Cá Cay Hải Phòng - Mạc Thái Tổ,"P107 29 Mạc Thái Tổ, P. Yên Hòa, Cầu Giấy, Hà Nội",,
1043,Bà Rơm – Bún nem nướng Nha Trang – Minh Khai,"461 Minh Khai , P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",,
1044,Nam An - Cơm gà Hội An - Láng Hạ,"29 Ngõ 5 Láng Hạ, P. Thành Công, Ba Đình, Hà Nội",,
1045,Chicken88 - Nguyễn Văn Lộc,"Số 18 LK6D Làng Việt Kiều Châu Âu, Nguyễn Văn Lộc, P.Mộ Lao, Hà Đông, Hà Nội",,
1046,Tiệm Sữa Hạt Mr.Đậu - 66 Nguyễn Bặc,"Số 66 Nguyễn Bặc, Xã Tứ Hiệp, Thanh Trì, Hà Nội",,
1047,SAM - Trà Sữa & Trà Trái Cây Pha Máy Đậm Vị,"15 - LK 17 KĐT Văn Khê, Hà Đông, Hà Nội",,
1048,Bún Đậu & Bún Riêu Cua Lê Gia - Ao Sen,"19 Ngõ 2 Ao Sen, P. Mộ Lao, Hà Đông, Hà Nội",,
1049,"Bếp Chân Mây - Cơm, Xôi & Cháo - Huỳnh Văn Nghệ","Hướng Dương 5-1 Vinhomes Riverside Huỳnh Văn Nghệ, Long Biên, Hà Nội",,
1050,Xiên Nướng Đông Quỳnh - Thịt Xiên Nướng - Hoàng Tăng Bí,"Số 6 Hoàng Tăng Bí, Bắc Từ Liêm, Hà Nội",,
1051,Mì Đêm - Ợ Quán - Yên Xá,"Số 147 Yên Xá, Xã Tân Triều, Thanh Trì, Hà Nội",,
1052,TOKBOKKI OPPA - Ẩm Thực Đường Phố Hàn Quốc - Số 9B Chợ Gạo,"Số 9B Phố Chợ Gạo, Hoàn Kiếm, Hà Nội",,
1053,Linlala - Juice Healthy - Văn Cao,"7 Ngõ 127/15/1 Văn Cao, P. Liễu Giai, Ba Đình, Hà Nội",,
1054,Tào Phớ Kim - Đồ Ăn Vặt,"Sảnh Tầng 1, Tòa Nhà CT3, Khu Đô Thị Mới The Pride Anh Hưng, Đường Lê Văn Lương, P. La Khê, Hà Đông, Hà Nội",,
1055,NYPYDY FOOD - Tré Trộn & Món Ăn Vặt - Hoàng Mai,"OCT1 DN1 Bắc Linh Đàm, Hoàng Mai, Hà Nội",,
1056,Bánh Mỳ Ngọc Hinh - 51 Hàng Giấy,"51 Hàng Giấy, P. Đồng Xuân, Hoàn Kiếm, Hà Nội",,
1057,Cơm Cari Hàn Quốc - Nguyễn Văn Lộc,"12 16A3 Làng Việt Kiều Châu Âu, Hà Đông, Hà Nội",,
1058,"Bếp Hương Food - Nem Nướng Nha Trang, Mì Trộn Indomie & Đồ Ăn Vặt - Trần Quốc Vượng","Số 2 Ngõ 62 Trần Quốc Vượng, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
1059,Hương Hội An - Cơm Gà Hội An - 213 Thanh Nhàn,"213 Thanh Nhàn, P. Thanh Nhàn, Hai Bà Trưng, Hà Nội",,
1060,Tiệm Bánh Mì Ngon - Đồ Ăn Vặt Và Trà Sữa - Lê Quang Đạo,"118B Lê Quang Đạo, Nam Từ Liêm, Hà Nội",,
1061,Mr. Thịnh - Gà Rán & Trà Sữa - Yên Nghĩa,"32 Ngõ 87 Yên Lộ, P. Yên Nghĩa, Hà Đông, Hà Nội",,
1062,Mộc Quán - Ngọc Hồi,"Số 1 Ngõ 79 Đường Ngọc Hồi, P. Hoàng Liệt, Hoàng Mai, Hà Nội",,
1063,Thuỳ Linh - Cháo Dinh Dưỡng - Định Công,"229 Phố Định Công, P. Định Công, Hoàng Mai, Hà Nội",,
1064,Sữa Chua Trân Châu Hạ Long Healthy - Cổ Linh,"Số 48 Ngõ 103 Cổ Linh, P. Thạch Bàn, Long Biên, Hà Nội",,
1065,"Xôi Ngon Thanh Mai - Xôi Xéo Gia Truyền, Bánh Giò Nóng - Quan Nhân","Ngõ 144/8/10 Quan Nhân, Thanh Xuân, Hà Nội",,
1066,Tun Bán Mỳ - Thức Ăn Nhanh & Trà - 273 Bạch Mai,"273 Bạch Mai, Hai Bà Trưng, Hà Nội",,
1067,"Phê - Trà Sữa Đậm Vị, Trà Trái Cây & Matcha Latte - Lương Thế Vinh","14 Ngõ A7 Trong Ngõ 165 Lương Thế Vinh, P. Trung Văn, Nam Từ Liêm, Hà Nội",,
1068,"Liên Toàn - Bún, Phở & Bánh Đa - 212 Ỷ La","Số 212 Đường Ỷ La, P. Dương Nội, Hà Đông, Hà Nội",,
1069,Muối - Matcha & Trà Sữa - Dương Quảng Hàm,"99 Ngõ 165 Dương Quảng Hàm, Cầu Giấy, Hà Nội",,
1070,Tiệm Mỳ Nhà Bon - Mỳ Cay & Mỳ Xào,"329 Lương Thế Vinh, P. Trung Văn, Nam Từ Liêm, Hà Nội",,
1071,Cháo Sườn & Cháo Đậu Cà Muối - Bà Hoa - Lý Nam Đế,"Số Nhà 28 Ngõ 3 Khu Tập Thể 16A - Lý Nam Đế, P. Hàng Mã, Hoàn Kiếm, Hà Nội",,
1072,Cơm Gà Xối Mỡ & Cơm Văn Phòng - LK 23 Khu Sông Công,"LK23 Khu Thương Mại Sông Công Hà Trì, Đường Hà Trì, P. Hà Cầu, Hà Đông, Hà Nội",,
1073,Cuốn Kingfood - Gỏi Cuốn Mắm Me & Nem Nướng Nha Trang - Phú Thượng,"7 Ngõ 170 Phố Phú Thượng, P. Phú Thượng, Tây Hồ, Hà Nội",,
1074,Bếp Chị Trang - Bánh Mì Muối Ớt & Mì Trộn Indomie - Ô Cách,"90 Ô Cách, Long Biên, Hà Nội",,
